0_OBJECTID;0_UIDNFTN;0_Код;0_АС УР OLD_ID;0_Наименование объекта;1_Адресный ориентир;1_Стоимость посещения;0_Координата X;0_Координата Y;0_УНОМ БТИ;0_ID спортивной зоны/зоны отдыха;0_Тип спортивной зоны/зоны отдыха;0_Название спортивной зоны/зоны отдыха;1_Наличие проката оборудования и инвентаря (да/нет);1_Время работы;1_Тип покрытия;1_Освещение;1_Наличие бесплатных занятий (да/нет);1_Стоимость проката оборудования и инвентаря (указать наименование);0_Уточненные координаты (широта);0_Уточненные координаты  (долгота);0_ID объекта;0_Тип объекта;1_Ведомственная принадлежность;1_Округ;1_Район;1_Наличие сервиса технического обслуживания инвентаря (да/нет);1_Наличие раздевалки (да/нет);1_Наличие звукового сопровождения (да/нет);1_Наличие точки питания (да/нет);1_Наличие туалета (да/нет);1_Наличие точки доступа в интернет, Wi-Fi (да/нет);1_Наличие банкомата (да/нет);1_Наличие медпункта (да/нет);1_ОГРН эксплуатирующей организации;1_Наименование эксплуатирующей организации, предоставляющей услугу по спортивной зоне/зоне объекта;1_Телефон эксплуатирующей организации;1_Сайт эксплуатирующей организации;1_Электронная почта эксплуатирующей организации;0_Статус;0_Комментарии
146;4136;4136;DOGM__3544;"Государственное бюджетное образовательное учреждение города Москвы центр образования № 57 ""Пятьдесят седьмая школа""";Центральный / Хамовники / ул. Хамовнический Вал / Дом- 26;бесплатно;4450,625;5944,0577;2121176;11641;городок тренажерный универсальный;;нет;09:00 - 21:00;грунтовое;уличные столбы освещения;нет;нет;;;11641;общеобразовательные учреждения;Департамент образования города Москвы;ЦАО;Хамовники;нет;нет;нет;нет;нет;нет;нет;нет;1037700028849;"ГБОУ ЦО № 57 ""Пятьдесят седьмая школа""";(495) 691-85-72;sch57.msk.ru;co.school57@yandex.ru;;
112;4184;4184;DOGM__3592;Государственное бюджетное образовательное учреждение среднего профессионального образования города Москвы Колледж связи № 54;Юго-Восточный / Люблино / ул. Судакова / Дом- 18А;бесплатно;15906,8453;657,9647;2129146;11726;городок тренажерный универсальный;гимнастическая тренажерная площадка;нет;9-17 часов;песчаное;без освещения;да;нет;;;11726;учреждения среднего профессионального образования;Департамент образования города Москвы;ЮВАО;Люблино;нет;нет;нет;нет;нет;нет;нет;да;1057705003619;"ГБОУ ""Колледж связи №54""";(495) 358-90-07;www.ks54.ru;ks54op3@rambler.ru;;
113;3533;3533;DOGM__2941;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 2011 имени И.Н.Кожедуба;Юго-Восточный / Люблино / ул. Марьинский Парк / Дом- 37;бесплатно;18334,6604;74,8454;2706024;9445;городок тренажерный универсальный;;нет;с 8:00 до 18:00;специальное;уличные столбы освещения;да;нет;;;9445;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Люблино;нет;нет;нет;нет;нет;нет;нет;нет;1037789002954;ГБОУ СОШ №2011;(495) 657-49-95;schuv2011.mskobr.ru;k.l.@bk.ru;;
114;4019;4019;DOGM__3427;Государственное бюджетное образовательное учреждение среднего профессионального образования города Москвы Строительный колледж № 26;"Юго-Восточный / Люблино / Цимлянская ул. / Дом- 7; Стр- 1";бесплатно;17095,901;218,3363;2702830;11699;городок тренажерный универсальный;нет;нет;будни с 9:00 до 18:00;специальное;без освещения;да;нет;;;11699;учреждения среднего профессионального образования;Департамент образования города Москвы;ЮВАО;Люблино;нет;нет;нет;нет;нет;нет;нет;нет;1057723001731;ГБОУ СПО СК № 26;(495) 358-05-68;www.26kadr.ru;26@prof.educom.ru;;
115;1821;1821;DOGM__1229;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 335;Юго-Восточный / Люблино / Спортивный пр. / Дом- 3А;бесплатно;16078,6002;1943,3115;2129811;9176;городок тренажерный универсальный;;нет;ежедневно с 11:00 до 22:00;травяное;уличные столбы освещения;нет;нет;;;9176;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Люблино;нет;нет;нет;нет;нет;нет;нет;нет;1027700541153;ГБОУ СОШ № 335;(495) 350-08-56;schuv335.mskobr.ru;sch-335@yandex.ru;;
116;3796;3796;DOGM__3204;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1956;Северо-Восточный / Марьина Роща / Старомарьинское шоссе / Дом- 5;бесплатно;7037,4375;15151,3337;2301372;9913;городок тренажерный универсальный;;нет;7.00-19.00;натуральное;без освещения;да;нет;;;9913;дошкольные учреждения;Департамент образования города Москвы;СВАО;Марьина Роща;нет;нет;нет;нет;нет;нет;нет;нет;1037739774698;ГБОУ СОШ № 1956;(495) 618-14-55;sch1956sv.mskobr.ru;schoolL-1956@yandex.ru;;
117;2247;2247;DOGM__1655;Государственное бюджетное образовательное учреждение среднего профессионального образования города Москвы Педагогический колледж № 16;Северо-Восточный / Марьина Роща / Шереметьевская ул. / Дом- 66А;бесплатно;7422,2001;15520,3115;2126217;8756;городок тренажерный универсальный;стенка гимнастическая, наклонная, брусья, 3-х уровневая перекладина, скамья наклонная 4 шт, с упором 1 шт, брусья равновысокие 2 шт,;нет;Будни с 8.40 до 21.00 выходные с 11.00 до 19.00;отсыпное;уличные столбы освещения;да;нет;;;8756;учреждения среднего профессионального образования;Департамент образования города Москвы;СВАО;Марьина Роща;нет;нет;нет;нет;нет;нет;нет;нет;1027739792431;ГБОУ Педагогический колледж № 16;(495) 618-01-00;pk16.mskcollege.ru;pk16@prof.educom.ru;;
118;3507;3507;DOGM__2915;"Государственное бюджетное образовательное учреждение города Москвы центр детского творчества ""Марьина Роща""";Северо-Восточный / Марьина Роща / 1-й Стрелецкий пр. / Дом- 5;бесплатно;6854,3501;14440,5608;2110719;9980;городок тренажерный универсальный;;нет;будни с 9.00 до 20.00, выходные с 9.00-18.00;отсыпное;уличные столбы освещения;да;нет;;;9980;учреждения (центры) дополнительного образования;Департамент образования города Москвы;СВАО;Марьина Роща;нет;нет;нет;нет;нет;нет;нет;нет;1057748411511;"ГБОУ ЦДТ ""Марьина Роща""";(495) 689-43-00;cdt-mr.ru;goucdtmr.@gmail.com;;
120;4515;4515;DPIOOS19;"ПИП ""Измайловский""Лесопарк ""Измайлово""";Измайловский просп. 56;нет;19329,2371;13214,4494;2116274;102098;городок тренажерный универсальный;"лесопарк ""Измайлово""";нет;Круглосуточно;искусственное;без освещения;да;нет;;;;парки (озелененные городские территории;Департамент природопользования и охраны окружающей среды города Москвы;ВАО;Измайлово;нет;нет;нет;нет;нет;нет;нет;нет;сведений нет;"Санитарное состояние ГБУ ""Автодороги ВАО"" Текущий ремонт - ""ООО СпецАвтоЗеленСтрой""";(499) 268-51-58;нет;jagc@mail.ru;Внесены изменения;
121;4516;4516;DPIOOS20;"ПИП ""Измайловский""Лесопарк ""Измайлово""";Измайловский просп. 56;нет;17297,2331;12063,5096;2116274;102099;городок тренажерный универсальный;"лесопарк ""Измайлово""";нет;Круглосуточно;искусственное;без освещения;да;нет;;;;парки (озелененные городские территории;Департамент природопользования и охраны окружающей среды города Москвы;ВАО;Измайлово;нет;нет;нет;нет;нет;нет;нет;нет;сведений нет;"Санитарное состояние ГБУ ""Автодороги ВАО"" Текущий ремонт - ""ООО СпецАвтоЗеленСтрой""";(499) 268-51-58;нет;jagc@mail.ru;Внесены изменения;
122;4519;4519;DPIOOS23;"ПИП ""Измайловский""Лесопарк ""Измайлово""";Измайловский просп. 56;нет;20642,896;14472,5456;2116274;;городок тренажерный универсальный;"лесопарк ""Измайлово""";нет;Круглосуточно;искусственное;без освещения;да;нет;;;;парки (озелененные городские территории;Департамент природопользования и охраны окружающей среды города Москвы;ВАО;Измайлово;нет;нет;нет;нет;нет;нет;нет;нет;сведений нет;"Санитарное состояние ГБУ ""Автодороги ВАО"" Текущий ремонт - ""ООО СпецАвтоЗеленСтрой""";(499) 268-51-58;нет;jagc@mail.ru;Добавлено;
123;4520;4520;DPIOOS24;"ПИП ""Измайловский""Лесопарк ""Измайлово""";Измайловский просп. 56;нет;20932,6153;13416,856;2116274;;городок тренажерный универсальный;"лесопарк ""Измайлово""";нет;Круглосуточно;искусственное;без освещения;да;нет;;;;парки (озелененные городские территории;Департамент природопользования и охраны окружающей среды города Москвы;ВАО;Измайлово;нет;нет;нет;нет;нет;нет;нет;нет;сведений нет;"Санитарное состояние ГБУ ""Автодороги ВАО"" Текущий ремонт - ""ООО СпецАвтоЗеленСтрой""";(499) 268-51-58;нет;jagc@mail.ru;Добавлено;
124;4521;4521;DPIOOS25;"ПИП ""Измайловский""Лесопарк ""Измайлово""";Измайловский просп. 56;нет;19353,0497;13226,3556;2116274;;городок тренажерный универсальный;"лесопарк ""Измайлово""";нет;Круглосуточно;искусственное;без освещения;да;нет;;;;парки (озелененные городские территории;Департамент природопользования и охраны окружающей среды города Москвы;ВАО;Измайлово;нет;нет;нет;нет;нет;нет;нет;нет;сведений нет;"Санитарное состояние ГБУ ""Автодороги ВАО"" Текущий ремонт - ""ООО СпецАвтоЗеленСтрой""";(499) 268-51-58;нет;jagc@mail.ru;Добавлено;
125;2014;2014;DOGM__1422;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 714;"Западный / Можайский / ул. Кубинка / Дом- 20; Корп- 1";бесплатно;-5650,5939;6232,6344;2127035;497;городок тренажерный универсальный;;нет;ежедневно с 17:00 до 21:00;грунтовое;без освещения;да;нет;;;497;общеобразовательные учреждения;Департамент образования города Москвы;ЗАО;Можайский;нет;нет;нет;нет;нет;нет;нет;нет;1037739223521;ГБОУ СОШ № 714;(495) 446-45-56;sch714.mskzapad.ru;school714@list.ru;;
126;3443;3443;DOGM__2851;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 587;"Западный / Можайский / Можайское шоссе / Дом- 18; Корп- 2";бесплатно;-4362,686;6070,8456;2127028;10261;городок тренажерный универсальный;ГБОУ СОШ №587;нет;будни, выходные с 8.30 до 21.00;песчаное;уличные столбы освещения;нет;нет;;;10261;общеобразовательные учреждения;Департамент образования города Москвы;ЗАО;Можайский;нет;нет;нет;нет;нет;нет;нет;нет;1037739246775;ГБОУ СОШ № 587;(495) 444-27-14;www.school587.ru;sch587@mail.ru;;
127;3682;3682;DOGM__3090;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 65;Западный / Можайский / ул. Кутузова / Дом- 20;бесплатно;-5264,9174;6202,8637;2127036;455;городок тренажерный универсальный;;нет;ежедневно с 8:00 до 21:00;специальное;уличные столбы освещения;да;нет;;;455;общеобразовательные учреждения;Департамент образования города Москвы;ЗАО;Можайский;нет;нет;нет;нет;нет;нет;нет;нет;1037739243630;ГБОУ СОШ № 65;(495) 447-12-57;sch65.mskzapad.ru;school65.05@mail.ru;;
128;2314;2314;DOGM__1722;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 2000;"Южный / Москворечье-Сабурово / Кантемировская ул. / Дом- 22; Корп- 6";бесплатно;10185,6323;-2748,3072;3804738;12207;городок тренажерный универсальный;;нет;6.30-21.00;искусственное;уличные столбы освещения;да;нет;;;12207;общеобразовательные учреждения;Департамент образования города Москвы;ЮАО;Москворечье-Сабурово;нет;нет;нет;нет;нет;нет;нет;нет;1127747074751;ГБОУ СОШ №2000;(499) 320-00-00;cou2000.mskobr.ru;sch2000@sinergi.ru;;
138;2469;2469;DOGM__1877;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 521;Юго-Западный / Академический / Новочерёмушкинская ул. / Дом- 3;бесплатно;5683,5855;2496,1958;2108496;9340;городок тренажерный универсальный;;нет;с 8-00 до 21-00 для желающих в свободное от заняти школьников время;травяное;уличные столбы освещения;да;нет;;;9340;общеобразовательные учреждения;Департамент образования города Москвы;ЮЗАО;Академический;нет;нет;нет;нет;нет;нет;нет;нет;1127746678234;ГБОУ СОШ № 521;(499) 126-04-48;school-521.ucoz.ru;school521@bk.ru;;
86;481;481;DK____165;городок тренажерный универсальный;Народный пр-т, д.17;сведения отсутствуют;16058,9896;11700,3148;0;0;городок тренажерный универсальный;городок тренажерный универсальный;нет;круглосуточно;искусственное;уличные столбы освещения;да;нет;;;0;плоскостные спортивные сооружения;Департамент культуры города Москвы;ВАО;Измайлово;нет;нет;нет;нет;нет;да;нет;нет;1037739542719;"ГАУК г. Москвы ""Измайловский ПКиО""";(499) 166-61-19;www.izmailovsky-park.ru;izmpark@mail.ru;Подтверждено;
87;482;482;DK____166;городок тренажерный универсальный;Народный пр-т, д.17;сведения отсутствуют;16164,8231;11766,4607;0;0;городок тренажерный универсальный;городок тренажерный универсальный;нет;круглосуточно;искусственное;уличные столбы освещения;да;нет;;;0;плоскостные спортивные сооружения;Департамент культуры города Москвы;ВАО;Измайлово;нет;нет;нет;нет;нет;нет;нет;нет;1037739542719;"ГАУК г. Москвы ""Измайловский ПКиО""";(499) 166-61-19;www.izmailovsky-park.ru;izmpark@mail.ru;Подтверждено;
