0_OBJECTID;0_UIDNFTN;0_Код;0_АС УР OLD_ID;0_Наименование объекта;1_Адресный ориентир;1_Стоимость посещения;0_Координата X;0_Координата Y;0_УНОМ БТИ;0_ID спортивной зоны/зоны отдыха;0_Тип спортивной зоны/зоны отдыха;0_Название спортивной зоны/зоны отдыха;1_Наличие проката оборудования и инвентаря (да/нет);1_Время работы;1_Тип покрытия;1_Освещение;1_Наличие бесплатных занятий (да/нет);1_Стоимость проката оборудования и инвентаря (указать наименование);0_Уточненные координаты (широта);0_Уточненные координаты  (долгота);0_ID объекта;0_Тип объекта;1_Ведомственная принадлежность;1_Округ;1_Район;1_Наличие сервиса технического обслуживания инвентаря (да/нет);1_Наличие раздевалки (да/нет);1_Наличие звукового сопровождения (да/нет);1_Наличие точки питания (да/нет);1_Наличие туалета (да/нет);1_Наличие точки доступа в интернет, Wi-Fi (да/нет);1_Наличие банкомата (да/нет);1_Наличие медпункта (да/нет);1_ОГРН эксплуатирующей организации;1_Наименование эксплуатирующей организации, предоставляющей услугу по спортивной зоне/зоне объекта;1_Телефон эксплуатирующей организации;1_Сайт эксплуатирующей организации;1_Электронная почта эксплуатирующей организации;0_Статус;0_Комментарии
633;7676;7676;ZAO___406;сведения отсутствуют;Б.Филевская, д.39, к.2;бесплатно;-1257,9788;8248,9713;27381;0;площадка детская игровая;;нет;с 07:00 до 23:00;специальное;без освещения;да;нет;;;0;междворовые спортивные площадки;префектура;ЗАО;Фили-Давыдково;нет;нет;нет;нет;нет;нет;нет;нет;1077760087701;"ГКУ ""ИС района Фили-Давыдково""";(499) 146-96-05;нет;GUIS-FD@yandex.ru;Добавлено;
716;7851;7851;ZAO___581;сведения отсутствуют;ул. Академика Анохина, д.62;бесплатно;-1877,0149;-2071,0903;71200;0;площадка детская игровая;;нет;с 7:00 до 23:00;отсыпное;уличные столбы освещения;нет;нет;;;0;междворовые спортивные площадки;префектура;ЗАО;Тропарёво-Никулино;нет;нет;нет;нет;нет;нет;нет;нет;1077760085094;"Государственное казенное учреждение ""Инженерная слцжба района Тропарево-Никулино""";(495) 434-62-28;нет;gu.is@mail.ru;Добавлено;
717;7863;7863;ZAO___593;сведения отсутствуют;ул. Академика Анохина, д.4, к.1;бесплатно;-1509,429;254,8298;71249;0;площадка детская игровая;;нет;с 7:00 до 23:00;отсыпное;уличные столбы освещения;нет;нет;;;0;междворовые спортивные площадки;префектура;ЗАО;Тропарёво-Никулино;нет;нет;нет;нет;нет;нет;нет;нет;1077760085094;"Государственное казенное учреждение ""Инженерная слцжба района Тропарево-Никулино""";(495) 434-62-28;нет;gu.is@mail.ru;Добавлено;
718;7883;7883;ZAO___613;сведения отсутствуют;ул. 26-ти Бакинских комиссаров, д.1, к.3;бесплатно;-550,1601;-1343,3983;6263;0;площадка детская игровая;;нет;с 7:00 до 23:00;отсыпное;уличные столбы освещения;нет;нет;;;0;междворовые спортивные площадки;префектура;ЗАО;Тропарёво-Никулино;нет;нет;нет;нет;нет;нет;нет;нет;1077760085094;"Государственное казенное учреждение ""Инженерная слцжба района Тропарево-Никулино""";(495) 434-62-28;нет;gu.is@mail.ru;Добавлено;
719;7884;7884;ZAO___614;сведения отсутствуют;ул. 26-ти Бакинских комиссаров, д.2, к.1;бесплатно;-234,3552;-1090,9854;6264;0;площадка детская игровая;;нет;с 7:00 до 23:00;отсыпное;уличные столбы освещения;нет;нет;;;0;междворовые спортивные площадки;префектура;ЗАО;Тропарёво-Никулино;нет;нет;нет;нет;нет;нет;нет;нет;1077760085094;"Государственное казенное учреждение ""Инженерная слцжба района Тропарево-Никулино""";(495) 434-62-28;нет;gu.is@mail.ru;Добавлено;
720;7885;7885;ZAO___615;сведения отсутствуют;ул. 26-ти Бакинских комиссаров, д.4, к.1;бесплатно;-333,2834;-1057,8191;6269;0;площадка детская игровая;;нет;с 7:00 до 23:00;отсыпное;уличные столбы освещения;нет;нет;;;0;междворовые спортивные площадки;префектура;ЗАО;Тропарёво-Никулино;нет;нет;нет;нет;нет;нет;нет;нет;1077760085094;"Государственное казенное учреждение ""Инженерная слцжба района Тропарево-Никулино""";(495) 434-62-28;нет;gu.is@mail.ru;Добавлено;
677;7477;7477;ZAO___207;сведения отсутствуют;Артамонова, д.4;бесплатно;-2436,3102;5925,7327;0;0;площадка детская игровая;;нет;с 7:00 до 22:00;отсыпное;без освещения;да;нет;;;0;междворовые спортивные площадки;префектура;ЗАО;Фили-Давыдково;нет;нет;нет;нет;нет;нет;нет;нет;1077760087701;"ГКУ ""ИС района Фили-Давыдково""";(499) 146-96-05;нет;GUIS-FD@yandex.ru;Добавлено;
678;7643;7643;ZAO___373;сведения отсутствуют;Артамонова, д.8;бесплатно;-2552,2062;5888,0118;0;0;площадка детская игровая;;нет;с 7:00 до 22:00;отсыпное;без освещения;да;нет;;;0;междворовые спортивные площадки;префектура;ЗАО;Фили-Давыдково;нет;нет;нет;нет;нет;нет;нет;нет;1077760087701;"ГКУ ""ИС района Фили-Давыдково""";(499) 146-96-05;нет;GUIS-FD@yandex.ru;Добавлено;
681;7629;7629;ZAO___359;сведения отсутствуют;Свиридова, д.5, к.1;бесплатно;-2622,2568;6614,8678;0;0;площадка детская игровая;;нет;с 7:00 до 22:00;специальное;без освещения;да;нет;;;0;междворовые спортивные площадки;префектура;ЗАО;Фили-Давыдково;нет;нет;нет;нет;нет;нет;нет;нет;1077760087701;"ГКУ ""ИС района Фили-Давыдково""";(499) 146-96-05;нет;GUIS-FD@yandex.ru;Добавлено;
682;7826;7826;ZAO___556;сведения отсутствуют;ул. Академика Анохина, д.50;бесплатно;-1784,971;-1616,8541;71067;0;площадка детская игровая;;нет;с 7:00 до 23:00;искусственное;уличные столбы освещения;нет;нет;;;0;междворовые спортивные площадки;префектура;ЗАО;Тропарёво-Никулино;нет;нет;нет;нет;нет;нет;нет;нет;1077760085094;"Государственное казенное учреждение ""Инженерная слцжба района Тропарево-Никулино""";(495) 434-62-28;нет;gu.is@mail.ru;Добавлено;
683;7865;7865;ZAO___595;сведения отсутствуют;проспект Вернадского, д.95, к.2;бесплатно;-290,6772;-88,3148;3664;0;площадка детская игровая;;нет;с 7:00 до 23:00;искусственное;уличные столбы освещения;нет;нет;;;0;междворовые спортивные площадки;префектура;ЗАО;Тропарёво-Никулино;нет;нет;нет;нет;нет;нет;нет;нет;1077760085094;"Государственное казенное учреждение ""Инженерная слцжба района Тропарево-Никулино""";(495) 434-62-28;нет;gu.is@mail.ru;Добавлено;
685;7437;7437;ZAO___167;сведения отсутствуют;Никулинская ул., д.9;бесплатно;-2822,362;-167,5276;51652;0;площадка детская игровая;;нет;с 7:00 до 23:00;искусственное;уличные столбы освещения;нет;нет;;;0;междворовые спортивные площадки;префектура;ЗАО;Тропарёво-Никулино;нет;нет;нет;нет;нет;нет;нет;нет;1077760085094;"Государственное казенное учреждение ""Инженерная слцжба района Тропарево-Никулино""";(495) 434-62-28;нет;gu.is@mail.ru;Добавлено;
686;7438;7438;ZAO___168;сведения отсутствуют;Никулинская ул., д.13;бесплатно;-2896,2394;-158,9969;3100181;0;площадка детская игровая;;нет;с 7:00 до 23:00;искусственное;уличные столбы освещения;нет;нет;;;0;междворовые спортивные площадки;префектура;ЗАО;Тропарёво-Никулино;нет;нет;нет;нет;нет;нет;нет;нет;1077760085094;"Государственное казенное учреждение ""Инженерная слцжба района Тропарево-Никулино""";(495) 434-62-28;нет;gu.is@mail.ru;Добавлено;
687;7448;7448;ZAO___178;сведения отсутствуют;Никулинская ул., д.5, к.1;бесплатно;-2584,1464;-6,669399999;310068;0;площадка детская игровая;;нет;с 7:00 до 23:00;искусственное;уличные столбы освещения;нет;нет;;;0;междворовые спортивные площадки;префектура;ЗАО;Тропарёво-Никулино;нет;нет;нет;нет;нет;нет;нет;нет;1077760085094;"Государственное казенное учреждение ""Инженерная слцжба района Тропарево-Никулино""";(495) 434-62-28;нет;gu.is@mail.ru;Добавлено;
688;7449;7449;ZAO___179;сведения отсутствуют;Никулинская ул., д.6, к.2;бесплатно;-2187,9507;8,838099999;71231;0;площадка детская игровая;;нет;с 7:00 до 23:00;искусственное;уличные столбы освещения;нет;нет;;;0;междворовые спортивные площадки;префектура;ЗАО;Тропарёво-Никулино;нет;нет;нет;нет;нет;нет;нет;нет;1077760085094;"Государственное казенное учреждение ""Инженерная слцжба района Тропарево-Никулино""";(495) 434-62-28;нет;gu.is@mail.ru;Добавлено;
690;8216;8216;ZAO___946;сведения отсутствуют;Ленинский проспект, д.156;бесплатно;-761,1385;-1665,6581;12997;0;площадка детская игровая;;нет;с 7:00 до 23:00;искусственное;уличные столбы освещения;нет;нет;;;0;междворовые спортивные площадки;префектура;ЗАО;Тропарёво-Никулино;нет;нет;нет;нет;нет;нет;нет;нет;1077760085094;"Государственное казенное учреждение ""Инженерная слцжба района Тропарево-Никулино""";(495) 434-62-28;нет;gu.is@mail.ru;Добавлено;
694;8188;8188;ZAO___918;сведения отсутствуют;Никулинская ул., д.19;бесплатно;-2956,5815;-59,9763;32058;0;площадка детская игровая;;нет;с 7:00 до 23:00;искусственное;уличные столбы освещения;нет;нет;;;0;междворовые спортивные площадки;префектура;ЗАО;Тропарёво-Никулино;нет;нет;нет;нет;нет;нет;нет;нет;1077760085094;"Государственное казенное учреждение ""Инженерная слцжба района Тропарево-Никулино""";(495) 434-62-28;нет;gu.is@mail.ru;Добавлено;
696;7545;7545;ZAO___275;сведения отсутствуют;Никулинская ул., д.6, к.1;бесплатно;-2155,5039;-52,9675;71230;0;площадка детская игровая;;нет;с 7:00 до 23:00;искусственное;уличные столбы освещения;нет;нет;;;0;междворовые спортивные площадки;префектура;ЗАО;Тропарёво-Никулино;нет;нет;нет;нет;нет;нет;нет;нет;1077760085094;"Государственное казенное учреждение ""Инженерная слцжба района Тропарево-Никулино""";(495) 434-62-28;нет;gu.is@mail.ru;Добавлено;
697;7594;7594;ZAO___324;сведения отсутствуют;ул. 26-ти Бакинских комиссаров, д.1, к.1;бесплатно;-409,1596;-1229,2762;6261;0;площадка детская игровая;;нет;с 7:00 до 23:00;искусственное;уличные столбы освещения;нет;нет;;;0;междворовые спортивные площадки;префектура;ЗАО;Тропарёво-Никулино;нет;нет;нет;нет;нет;нет;нет;нет;1077760085094;"Государственное казенное учреждение ""Инженерная слцжба района Тропарево-Никулино""";(495) 434-62-28;нет;gu.is@mail.ru;Добавлено;площадка отдыха
699;7914;7914;ZAO___644;сведения отсутствуют;Ленинский проспект, д.144, к.4;бесплатно;-107,3088;-916,1149;12990;0;площадка детская игровая;;нет;с 7:00 до 23:00;искусственное;уличные столбы освещения;нет;нет;;;0;междворовые спортивные площадки;префектура;ЗАО;Тропарёво-Никулино;нет;нет;нет;нет;нет;нет;нет;нет;1077760085094;"Государственное казенное учреждение ""Инженерная слцжба района Тропарево-Никулино""";(495) 434-62-28;нет;gu.is@mail.ru;Добавлено;
700;7923;7923;ZAO___653;сведения отсутствуют;ул. Академика Анохина, д.13;бесплатно;-1635,6286;-1195,1016;71157;0;площадка детская игровая;;нет;с 7:00 до 23:00;искусственное;уличные столбы освещения;нет;нет;;;0;междворовые спортивные площадки;префектура;ЗАО;Тропарёво-Никулино;нет;нет;нет;нет;нет;нет;нет;нет;1077760085094;"Государственное казенное учреждение ""Инженерная слцжба района Тропарево-Никулино""";(495) 434-62-28;нет;gu.is@mail.ru;Добавлено;
701;7924;7924;ZAO___654;сведения отсутствуют;ул. 26-ти Бакинских комиссаров, д.7, к.5;бесплатно;-834,2757;-1149,8444;6279;0;площадка детская игровая;;нет;с 7:00 до 23:00;искусственное;уличные столбы освещения;нет;нет;;;0;междворовые спортивные площадки;префектура;ЗАО;Тропарёво-Никулино;нет;нет;нет;нет;нет;нет;нет;нет;1077760085094;"Государственное казенное учреждение ""Инженерная слцжба района Тропарево-Никулино""";(495) 434-62-28;нет;gu.is@mail.ru;Добавлено;
770;7539;7539;ZAO___269;сведения отсутствуют;проспект Вернадского, д.91, к.2;бесплатно;-88,8509;-139,7019;3659;0;площадка детская игровая;;нет;с 7:00 до 23:00;отсыпное;уличные столбы освещения;нет;нет;;;0;междворовые спортивные площадки;префектура;ЗАО;Тропарёво-Никулино;нет;нет;нет;нет;нет;нет;нет;нет;1077760085094;"Государственное казенное учреждение ""Инженерная слцжба района Тропарево-Никулино""";(495) 434-62-28;нет;gu.is@mail.ru;Добавлено;
704;7952;7952;ZAO___682;сведения отсутствуют;ул. Академика Анохина, д.6, к.2;бесплатно;-1749,999;90,2329;739;0;площадка детская игровая;;нет;с 7:00 до 23:00;искусственное;уличные столбы освещения;нет;нет;;;0;междворовые спортивные площадки;префектура;ЗАО;Тропарёво-Никулино;нет;нет;нет;нет;нет;нет;нет;нет;1077760085094;"Государственное казенное учреждение ""Инженерная слцжба района Тропарево-Никулино""";(495) 434-62-28;нет;gu.is@mail.ru;Добавлено;
705;7954;7954;ZAO___684;сведения отсутствуют;Никулинская ул., д.27, к.1;бесплатно;-2904,1734;334,6865;71112;0;площадка детская игровая;;нет;с 7:00 до 23:00;искусственное;уличные столбы освещения;нет;нет;;;0;междворовые спортивные площадки;префектура;ЗАО;Тропарёво-Никулино;нет;нет;нет;нет;нет;нет;нет;нет;1077760085094;"Государственное казенное учреждение ""Инженерная слцжба района Тропарево-Никулино""";(495) 434-62-28;нет;gu.is@mail.ru;Добавлено;
706;8370;8370;ZAO___1100;сведения отсутствуют;ул. 26-ти Бакинских комиссаров, д.10, к.2;бесплатно;-536,4421;-717,1911;6290;0;площадка детская игровая;;нет;с 7:00 до 23:00;искусственное;уличные столбы освещения;нет;нет;;;0;междворовые спортивные площадки;префектура;ЗАО;Тропарёво-Никулино;нет;нет;нет;нет;нет;нет;нет;нет;1077760085094;"Государственное казенное учреждение ""Инженерная слцжба района Тропарево-Никулино""";(495) 434-62-28;нет;gu.is@mail.ru;Добавлено;
721;7891;7891;ZAO___621;сведения отсутствуют;Ленинский проспект, д.154;бесплатно;-627,8093;-1536,5184;12996;0;площадка детская игровая;;нет;с 7:00 до 23:00;отсыпное;уличные столбы освещения;нет;нет;;;0;междворовые спортивные площадки;префектура;ЗАО;Тропарёво-Никулино;нет;нет;нет;нет;нет;нет;нет;нет;1077760085094;"Государственное казенное учреждение ""Инженерная слцжба района Тропарево-Никулино""";(495) 434-62-28;нет;gu.is@mail.ru;Добавлено;
722;7897;7897;ZAO___627;сведения отсутствуют;ул. Академика Анохина, д.42, к.1;бесплатно;-1890,1322;-1137,9498;760;0;площадка детская игровая;;нет;с 7:00 до 23:00;отсыпное;уличные столбы освещения;нет;нет;;;0;междворовые спортивные площадки;префектура;ЗАО;Тропарёво-Никулино;нет;нет;нет;нет;нет;нет;нет;нет;1077760085094;"Государственное казенное учреждение ""Инженерная слцжба района Тропарево-Никулино""";(495) 434-62-28;нет;gu.is@mail.ru;Добавлено;
723;7401;7401;ZAO___131;сведения отсутствуют;ул. Академика Анохина, д.4, к.3;бесплатно;-1668,0219;448,5297;71227;0;площадка детская игровая;;нет;с 7:00 до 23:00;отсыпное;уличные столбы освещения;нет;нет;;;0;междворовые спортивные площадки;префектура;ЗАО;Тропарёво-Никулино;нет;нет;нет;нет;нет;нет;нет;нет;1077760085094;"Государственное казенное учреждение ""Инженерная слцжба района Тропарево-Никулино""";(495) 434-62-28;нет;gu.is@mail.ru;Добавлено;
724;7403;7403;ZAO___133;сведения отсутствуют;ул. Академика Анохина, д.34, к.1;бесплатно;-2125,1712;-714,1837;754;0;площадка детская игровая;;нет;с 7:00 до 23:00;отсыпное;уличные столбы освещения;нет;нет;;;0;междворовые спортивные площадки;префектура;ЗАО;Тропарёво-Никулино;нет;нет;нет;нет;нет;нет;нет;нет;1077760085094;"Государственное казенное учреждение ""Инженерная слцжба района Тропарево-Никулино""";(495) 434-62-28;нет;gu.is@mail.ru;Добавлено;
708;7272;7272;ZAO___2;сведения отсутствуют;Никулинская ул., д.11;бесплатно;-2807,8544;-286,6671;32120;0;площадка детская игровая;;нет;с 7:00 до 23:00;отсыпное;уличные столбы освещения;нет;нет;;;0;междворовые спортивные площадки;префектура;ЗАО;Тропарёво-Никулино;нет;нет;нет;нет;нет;нет;нет;нет;1077760085094;"Государственное казенное учреждение ""Инженерная слцжба района Тропарево-Никулино""";(495) 434-62-28;нет;gu.is@mail.ru;Добавлено;
709;7274;7274;ZAO___4;сведения отсутствуют;Никулинская ул., д.23, к.3;бесплатно;-3030,6856;58,4049;32121;0;площадка детская игровая;;нет;с 7:00 до 23:00;отсыпное;уличные столбы освещения;нет;нет;;;0;междворовые спортивные площадки;префектура;ЗАО;Тропарёво-Никулино;нет;нет;нет;нет;нет;нет;нет;нет;1077760085094;"Государственное казенное учреждение ""Инженерная слцжба района Тропарево-Никулино""";(495) 434-62-28;нет;gu.is@mail.ru;Добавлено;
